time_bucket,building,clientCount
1620998100000,58-TNW-Zuid,94
1620998100000,60-LMS,1
1620998100000,61-Vliegtuighal,3
1620998100000,62-LR,5
1620998100000,63-Simona,0
1620998100000,64-HSL,0
1620998100000,66-Fellowship,0
1620998100000,Katalyse Labaratorium,2
1620998100000,Unknown,11
1620998100000,VLL-LAB(TNO),6
1620998400000,03-Science Center,43
1620998400000,05-TNW-BIO,2
1620998400000,08-BK-City,6
1620998400000,19-Studuitzendbureau,1
1620998400000,20-Aula,23
1620998400000,21-BTUD,270
1620998400000,22-TNW-TN,128
1620998400000,23-CITG,96
1620998400000,25-GreenVillage,23
1620998400000,26-Bouwcampus,22
1620998400000,28- WNI,2
1620998400000,30-IKC_ISD-FMVG,44
1620998400000,30-O S,2
1620998400000,31-TBM,2
1620998400000,32-OCP-IO,17
1620998400000,32a- Learninglab,0
1620998400000,33-Pulse,188
1620998400000,34-3ME,32
1620998400000,35-Drebbelweg,1
1620998400000,36-ESP-Lab,6
1620998400000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,37
1620998400000,36-EWI-HB,3
1620998400000,37-Sportcentrum,22
1620998400000,38-Cultureel Centrum,1
1620998400000,43-EGM,2
1620998400000,45-LSL,5
1620998400000,46-P E lab,46
1620998400000,50-TNW-RID,14
1620998400000,58-TNW-Zuid,90
1620998400000,60-LMS,2
1620998400000,61-Vliegtuighal,5
1620998400000,62-LR,5
1620998400000,63-Simona,0
1620998400000,64-HSL,0
1620998400000,66-Fellowship,0
1620998400000,Katalyse Labaratorium,2
1620998400000,Unknown,10
1620998400000,VLL-LAB(TNO),6
1620998700000,03-Science Center,39
1620998700000,05-TNW-BIO,2
1620998700000,08-BK-City,5
1620998700000,19-Studuitzendbureau,1
1620998700000,20-Aula,23
1620998700000,21-BTUD,269
1620998700000,22-TNW-TN,125
1620998700000,23-CITG,97
1620998700000,25-GreenVillage,24
1620998700000,26-Bouwcampus,24
1620998700000,28- WNI,3
1620998700000,30-IKC_ISD-FMVG,44
1620998700000,30-O S,0
1620998700000,31-TBM,2
1620998700000,32-OCP-IO,13
1620998700000,32a- Learninglab,0
1620998700000,33-Pulse,196
1620998700000,34-3ME,29
1620998700000,35-Drebbelweg,1
1620998700000,36-ESP-Lab,7
1620998700000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,33
1620998700000,36-EWI-HB,3
1620998700000,37-Sportcentrum,23
1620998700000,38-Cultureel Centrum,0
1620998700000,43-EGM,3
1620998700000,45-LSL,6
1620998700000,46-P E lab,43
1620998700000,50-TNW-RID,16
1620998700000,58-TNW-Zuid,93
1620998700000,60-LMS,2
1620998700000,61-Vliegtuighal,4
1620998700000,62-LR,5
1620998700000,63-Simona,0
1620998700000,64-HSL,0
1620998700000,66-Fellowship,0
1620998700000,Katalyse Labaratorium,1
1620998700000,Unknown,7
1620998700000,VLL-LAB(TNO),6
1620999000000,03-Science Center,41
1620999000000,05-TNW-BIO,2
1620999000000,08-BK-City,9
1620999000000,19-Studuitzendbureau,2
1620999000000,20-Aula,22
1620999000000,21-BTUD,271
1620999000000,22-TNW-TN,123
1620999000000,23-CITG,93
1620999000000,25-GreenVillage,23
1620999000000,26-Bouwcampus,25
1620999000000,28- WNI,3
1620999000000,30-IKC_ISD-FMVG,43
1620999000000,30-O S,2
1620999000000,31-TBM,2
1620999000000,32-OCP-IO,11
1620999000000,32a- Learninglab,0
1620999000000,33-Pulse,193
1620999000000,34-3ME,34
1620999000000,35-Drebbelweg,1
1620999000000,36-ESP-Lab,5
1620999000000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,29
1620999000000,36-EWI-HB,7
1620999000000,37-Sportcentrum,23
1620999000000,38-Cultureel Centrum,1
1620999000000,43-EGM,2
1620999000000,45-LSL,5
1620999000000,46-P E lab,38
1620999000000,50-TNW-RID,16
1620999000000,58-TNW-Zuid,90
1620999000000,60-LMS,1
1620999000000,61-Vliegtuighal,3
1620999000000,62-LR,5
1620999000000,63-Simona,0
1620999000000,64-HSL,0
1620999000000,66-Fellowship,0
1620999000000,Katalyse Labaratorium,4
1620999000000,Unknown,11
1620999000000,VLL-LAB(TNO),6
1620999300000,03-Science Center,43
1620999300000,05-TNW-BIO,1
1620999300000,08-BK-City,5
1620999300000,19-Studuitzendbureau,1
1620999300000,20-Aula,24
1620999300000,21-BTUD,266
1620999300000,22-TNW-TN,123
1620999300000,23-CITG,91
1620999300000,25-GreenVillage,23
1620999300000,26-Bouwcampus,23
1620999300000,28- WNI,3
1620999300000,30-IKC_ISD-FMVG,43
1620999300000,30-O S,1
1620999300000,31-TBM,2
1620999300000,32-OCP-IO,12
1620999300000,32a- Learninglab,0
1620999300000,33-Pulse,185
1620999300000,34-3ME,38
1620999300000,35-Drebbelweg,1
1620999300000,36-ESP-Lab,5
1620999300000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,27
1620999300000,36-EWI-HB,3
1620999300000,37-Sportcentrum,26
1620999300000,38-Cultureel Centrum,1
1620999300000,43-EGM,2
1620999300000,45-LSL,6
1620999300000,46-P E lab,40
1620999300000,50-TNW-RID,16
1620999300000,58-TNW-Zuid,88
1620999300000,60-LMS,1
1620999300000,61-Vliegtuighal,3
1620999300000,62-LR,5
1620999300000,63-Simona,0
1620999300000,64-HSL,0
1620999300000,66-Fellowship,0
1620999300000,Katalyse Labaratorium,1
1620999300000,Unknown,9
1620999300000,VLL-LAB(TNO),6
1620999600000,03-Science Center,40
1620999600000,05-TNW-BIO,2
1620999600000,08-BK-City,5
1620999600000,19-Studuitzendbureau,3
1620999600000,20-Aula,27
1620999600000,21-BTUD,259
1620999600000,22-TNW-TN,123
1620999600000,23-CITG,98
1620999600000,25-GreenVillage,22
1620999600000,26-Bouwcampus,22
1620999600000,28- WNI,4
1620999600000,30-IKC_ISD-FMVG,42
1620999600000,30-O S,2
1620999600000,31-TBM,2
1620999600000,32-OCP-IO,16
1620999600000,32a- Learninglab,0
1620999600000,33-Pulse,184
1620999600000,34-3ME,28
1620999600000,35-Drebbelweg,1
1620999600000,36-ESP-Lab,5
1620999600000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,29
1620999600000,36-EWI-HB,3
1620999600000,37-Sportcentrum,24
1620999600000,38-Cultureel Centrum,3
1620999600000,43-EGM,3
1620999600000,45-LSL,5
1620999600000,46-P E lab,39
1620999600000,50-TNW-RID,17
1620999600000,58-TNW-Zuid,86
1620999600000,60-LMS,1
1620999600000,61-Vliegtuighal,3
1620999600000,62-LR,8
1620999600000,63-Simona,0
1620999600000,64-HSL,0
1620999600000,66-Fellowship,0
1620999600000,Katalyse Labaratorium,2
1620999600000,Unknown,9
1620999600000,VLL-LAB(TNO),6
1620999900000,03-Science Center,38
1620999900000,05-TNW-BIO,4
1620999900000,08-BK-City,5
1620999900000,19-Studuitzendbureau,1
1620999900000,20-Aula,27
1620999900000,21-BTUD,262
1620999900000,22-TNW-TN,122
1620999900000,23-CITG,96
1620999900000,25-GreenVillage,21
1620999900000,26-Bouwcampus,20
1620999900000,28- WNI,3
1620999900000,30-IKC_ISD-FMVG,44
1620999900000,30-O S,0
1620999900000,31-TBM,3
1620999900000,32-OCP-IO,13
1620999900000,32a- Learninglab,0
1620999900000,33-Pulse,187
1620999900000,34-3ME,36
1620999900000,35-Drebbelweg,1
1620999900000,36-ESP-Lab,6
1620999900000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,29
1620999900000,36-EWI-HB,3
1620999900000,37-Sportcentrum,27
1620999900000,38-Cultureel Centrum,2
1620999900000,43-EGM,2
1620999900000,45-LSL,6
1620999900000,46-P E lab,38
1620999900000,50-TNW-RID,16
1620999900000,58-TNW-Zuid,87
1620999900000,60-LMS,1
1620999900000,61-Vliegtuighal,3
1620999900000,62-LR,7
1620999900000,63-Simona,0
1620999900000,64-HSL,0
1620999900000,66-Fellowship,0
1620999900000,Katalyse Labaratorium,3
1620999900000,Unknown,10
1620999900000,VLL-LAB(TNO),6
1621000200000,03-Science Center,41
1621000200000,05-TNW-BIO,2
1621000200000,08-BK-City,2
1621000200000,19-Studuitzendbureau,2
1621000200000,20-Aula,29
1621000200000,21-BTUD,257
1621000200000,22-TNW-TN,118
1621000200000,23-CITG,98
1621000200000,25-GreenVillage,24
1621000200000,26-Bouwcampus,20
1621000200000,28- WNI,3
1621000200000,30-IKC_ISD-FMVG,44
1621000200000,30-O S,0
1621000200000,31-TBM,2
1621000200000,32-OCP-IO,12
1621000200000,32a- Learninglab,0
1621000200000,33-Pulse,193
1621000200000,34-3ME,31
1621000200000,35-Drebbelweg,1
1621000200000,36-ESP-Lab,5
1621000200000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,32
1621000200000,36-EWI-HB,3
1621000200000,37-Sportcentrum,21
1621000200000,38-Cultureel Centrum,3
1621000200000,43-EGM,4
1621000200000,45-LSL,7
1621000200000,46-P E lab,39
1621000200000,50-TNW-RID,17
1621000200000,58-TNW-Zuid,85
1621000200000,60-LMS,0
1621000200000,61-Vliegtuighal,3
1621000200000,62-LR,8
1621000200000,63-Simona,0
1621000200000,64-HSL,0
1621000200000,66-Fellowship,0
1621000200000,Katalyse Labaratorium,3
1621000200000,Unknown,11
1621000200000,VLL-LAB(TNO),6
1621000500000,03-Science Center,41
1621000500000,05-TNW-BIO,2
1621000500000,08-BK-City,5
1621000500000,19-Studuitzendbureau,2
1621000500000,20-Aula,22
1621000500000,21-BTUD,257
1621000500000,22-TNW-TN,126
1621000500000,23-CITG,102
1621000500000,25-GreenVillage,24
1621000500000,26-Bouwcampus,19
1621000500000,28- WNI,3
1621000500000,30-IKC_ISD-FMVG,46
1621000500000,30-O S,0
1621000500000,31-TBM,1
1621000500000,32-OCP-IO,11
1621000500000,32a- Learninglab,0
1621000500000,33-Pulse,191
1621000500000,34-3ME,30
1621000500000,35-Drebbelweg,1
1621000500000,36-ESP-Lab,5
1621000500000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,31
1621000500000,36-EWI-HB,5
1621000500000,37-Sportcentrum,23
1621000500000,38-Cultureel Centrum,0
1621000500000,43-EGM,2
1621000500000,45-LSL,5
1621000500000,46-P E lab,35
1621000500000,50-TNW-RID,18
1621000500000,58-TNW-Zuid,88
1621000500000,60-LMS,1
1621000500000,61-Vliegtuighal,4
1621000500000,62-LR,5
1621000500000,63-Simona,0
1621000500000,64-HSL,0
1621000500000,66-Fellowship,0
1621000500000,Katalyse Labaratorium,3
1621000500000,Unknown,6
1621000500000,VLL-LAB(TNO),6
1621000800000,03-Science Center,42
1621000800000,05-TNW-BIO,1
1621000800000,08-BK-City,4
1621000800000,19-Studuitzendbureau,1
1621000800000,20-Aula,23
1621000800000,21-BTUD,260
1621000800000,22-TNW-TN,125
1621000800000,23-CITG,103
1621000800000,25-GreenVillage,24
1621000800000,26-Bouwcampus,19
1621000800000,28- WNI,3
1621000800000,30-IKC_ISD-FMVG,43
1621000800000,30-O S,0
1621000800000,31-TBM,1
1621000800000,32-OCP-IO,13
1621000800000,32a- Learninglab,0
1621000800000,33-Pulse,181
1621000800000,34-3ME,36
1621000800000,35-Drebbelweg,1
1621000800000,36-ESP-Lab,5
1621000800000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,30
1621000800000,36-EWI-HB,5
1621000800000,37-Sportcentrum,20
1621000800000,38-Cultureel Centrum,2
1621000800000,43-EGM,4
1621000800000,45-LSL,7
1621000800000,46-P E lab,31
1621000800000,50-TNW-RID,16
1621000800000,58-TNW-Zuid,85
1621000800000,60-LMS,1
1621000800000,61-Vliegtuighal,2
1621000800000,62-LR,5
1621000800000,63-Simona,0
1621000800000,64-HSL,1
1621000800000,66-Fellowship,0
1621000800000,Katalyse Labaratorium,3
1621000800000,Unknown,6
1621000800000,VLL-LAB(TNO),6
1621001100000,03-Science Center,43
1621001100000,05-TNW-BIO,2
1621001100000,08-BK-City,4
1621001100000,19-Studuitzendbureau,3
1621001100000,20-Aula,21
1621001100000,21-BTUD,258
1621001100000,22-TNW-TN,122
1621001100000,23-CITG,99
1621001100000,25-GreenVillage,24
1621001100000,26-Bouwcampus,22
1621001100000,28- WNI,4
1621001100000,30-IKC_ISD-FMVG,43
1621001100000,30-O S,0
1621001100000,31-TBM,2
1621001100000,32-OCP-IO,13
1621001100000,32a- Learninglab,0
1621001100000,33-Pulse,181
1621001100000,34-3ME,30
1621001100000,35-Drebbelweg,1
1621001100000,36-ESP-Lab,6
1621001100000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,32
1621001100000,36-EWI-HB,2
1621001100000,37-Sportcentrum,27
1621001100000,38-Cultureel Centrum,1
1621001100000,43-EGM,4
1621001100000,45-LSL,7
1621001100000,46-P E lab,27
1621001100000,50-TNW-RID,15
1621001100000,58-TNW-Zuid,92
1621001100000,60-LMS,1
1621001100000,61-Vliegtuighal,2
1621001100000,62-LR,5
1621001100000,63-Simona,0
1621001100000,64-HSL,0
1621001100000,66-Fellowship,0
1621001100000,Katalyse Labaratorium,2
1621001100000,Unknown,6
1621001100000,VLL-LAB(TNO),6
1621001400000,03-Science Center,46
1621001400000,05-TNW-BIO,1
1621001400000,08-BK-City,3
1621001400000,19-Studuitzendbureau,4
1621001400000,20-Aula,19
1621001400000,21-BTUD,246
1621001400000,22-TNW-TN,127
1621001400000,23-CITG,99
1621001400000,25-GreenVillage,24
1621001400000,26-Bouwcampus,19
1621001400000,28- WNI,3
1621001400000,30-IKC_ISD-FMVG,44
1621001400000,30-O S,0
1621001400000,31-TBM,4
1621001400000,32-OCP-IO,18
1621001400000,32a- Learninglab,0
1621001400000,33-Pulse,179
1621001400000,34-3ME,33
1621001400000,35-Drebbelweg,1
1621001400000,36-ESP-Lab,5
1621001400000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,31
1621001400000,36-EWI-HB,4
1621001400000,37-Sportcentrum,24
1621001400000,38-Cultureel Centrum,4
1621001400000,43-EGM,3
1621001400000,45-LSL,4
1621001400000,46-P E lab,27
1621001400000,50-TNW-RID,16
1621001400000,58-TNW-Zuid,89
1621001400000,60-LMS,1
1621001400000,61-Vliegtuighal,3
1621001400000,62-LR,5
1621001400000,63-Simona,0
1621001400000,64-HSL,0
1621001400000,66-Fellowship,0
1621001400000,Katalyse Labaratorium,4
1621001400000,Unknown,8
1621001400000,VLL-LAB(TNO),6
1621001700000,03-Science Center,44
1621001700000,05-TNW-BIO,2
1621001700000,08-BK-City,6
1621001700000,19-Studuitzendbureau,3
1621001700000,20-Aula,16
1621001700000,21-BTUD,251
1621001700000,22-TNW-TN,128
1621001700000,23-CITG,94
1621001700000,25-GreenVillage,23
1621001700000,26-Bouwcampus,17
1621001700000,28- WNI,4
1621001700000,30-IKC_ISD-FMVG,44
1621001700000,30-O S,0
1621001700000,31-TBM,2
1621001700000,32-OCP-IO,12
1621001700000,32a- Learninglab,0
1621001700000,33-Pulse,185
1621001700000,34-3ME,31
1621001700000,35-Drebbelweg,1
1621001700000,36-ESP-Lab,5
1621001700000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,36
1621001700000,36-EWI-HB,5
1621001700000,37-Sportcentrum,30
1621001700000,38-Cultureel Centrum,3
1621001700000,43-EGM,3
1621001700000,45-LSL,5
1621001700000,46-P E lab,27
1621001700000,50-TNW-RID,15
1621001700000,58-TNW-Zuid,89
1621001700000,60-LMS,4
1621001700000,61-Vliegtuighal,3
1621001700000,62-LR,6
1621001700000,63-Simona,0
1621001700000,64-HSL,0
1621001700000,66-Fellowship,0
1621001700000,Katalyse Labaratorium,3
1621001700000,Unknown,7
1621001700000,VLL-LAB(TNO),6
1621002000000,03-Science Center,37
1621002000000,05-TNW-BIO,2
1621002000000,08-BK-City,5
1621002000000,19-Studuitzendbureau,1
1621002000000,20-Aula,23
1621002000000,21-BTUD,247
1621002000000,22-TNW-TN,126
1621002000000,23-CITG,96
1621002000000,25-GreenVillage,23
1621002000000,26-Bouwcampus,19
1621002000000,28- WNI,3
1621002000000,30-IKC_ISD-FMVG,45
1621002000000,30-O S,0
1621002000000,31-TBM,3
1621002000000,32-OCP-IO,10
1621002000000,32a- Learninglab,0
1621002000000,33-Pulse,182
1621002000000,34-3ME,29
1621002000000,35-Drebbelweg,1
1621002000000,36-ESP-Lab,5
1621002000000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,28
1621002000000,36-EWI-HB,5
1621002000000,37-Sportcentrum,29
1621002000000,38-Cultureel Centrum,6
1621002000000,43-EGM,2
1621002000000,45-LSL,4
1621002000000,46-P E lab,24
1621002000000,50-TNW-RID,16
1621002000000,58-TNW-Zuid,89
1621002000000,60-LMS,1
1621002000000,61-Vliegtuighal,4
1621002000000,62-LR,5
1621002000000,63-Simona,0
1621002000000,64-HSL,0
1621002000000,66-Fellowship,0
1621002000000,Katalyse Labaratorium,3
1621002000000,Unknown,10
1621002000000,VLL-LAB(TNO),6
1621002300000,03-Science Center,34
1621002300000,05-TNW-BIO,1
1621002300000,08-BK-City,3
1621002300000,19-Studuitzendbureau,1
1621002300000,20-Aula,23
1621002300000,21-BTUD,246
1621002300000,22-TNW-TN,130
1621002300000,23-CITG,95
1621002300000,25-GreenVillage,22
1621002300000,26-Bouwcampus,18
1621002300000,28- WNI,3
1621002300000,30-IKC_ISD-FMVG,44
1621002300000,30-O S,0
1621002300000,31-TBM,7
1621002300000,32-OCP-IO,13
1621002300000,32a- Learninglab,0
1621002300000,33-Pulse,185
1621002300000,34-3ME,29
1621002300000,35-Drebbelweg,1
1621002300000,36-ESP-Lab,6
1621002300000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,30
1621002300000,36-EWI-HB,4
1621002300000,37-Sportcentrum,21
1621002300000,38-Cultureel Centrum,4
1621002300000,43-EGM,2
1621002300000,45-LSL,4
1621002300000,46-P E lab,27
1621002300000,50-TNW-RID,16
1621002300000,58-TNW-Zuid,93
1621002300000,60-LMS,1
1621002300000,61-Vliegtuighal,3
1621002300000,62-LR,5
1621002300000,63-Simona,0
1621002300000,64-HSL,0
1621002300000,66-Fellowship,0
1621002300000,Katalyse Labaratorium,3
1621002300000,Unknown,8
1621002300000,VLL-LAB(TNO),6
1621002600000,03-Science Center,32
1621002600000,05-TNW-BIO,1
1621002600000,08-BK-City,4
1621002600000,19-Studuitzendbureau,2
1621002600000,20-Aula,24
1621002600000,21-BTUD,242
1621002600000,22-TNW-TN,123
1621002600000,23-CITG,102
1621002600000,25-GreenVillage,21
1621002600000,26-Bouwcampus,18
1621002600000,28- WNI,3
1621002600000,30-IKC_ISD-FMVG,44
1621002600000,30-O S,0
1621002600000,31-TBM,4
1621002600000,32-OCP-IO,15
1621002600000,32a- Learninglab,1
1621002600000,33-Pulse,177
1621002600000,34-3ME,31
1621002600000,35-Drebbelweg,1
1621002600000,36-ESP-Lab,5
1621002600000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,31
1621002600000,36-EWI-HB,3
1621002600000,37-Sportcentrum,28
1621002600000,38-Cultureel Centrum,2
1621002600000,43-EGM,2
1621002600000,45-LSL,3
1621002600000,46-P E lab,25
1621002600000,50-TNW-RID,15
1621002600000,58-TNW-Zuid,90
1621002600000,60-LMS,1
1621002600000,61-Vliegtuighal,4
1621002600000,62-LR,6
1621002600000,63-Simona,0
1621002600000,64-HSL,0
1621002600000,66-Fellowship,0
1621002600000,Katalyse Labaratorium,2
1621002600000,Unknown,9
1621002600000,VLL-LAB(TNO),6
1621002900000,03-Science Center,35
1621002900000,05-TNW-BIO,1
1621002900000,08-BK-City,7
1621002900000,19-Studuitzendbureau,1
1621002900000,20-Aula,20
1621002900000,21-BTUD,242
1621002900000,22-TNW-TN,125
1621002900000,23-CITG,102
1621002900000,25-GreenVillage,20
1621002900000,26-Bouwcampus,18
1621002900000,28- WNI,4
1621002900000,30-IKC_ISD-FMVG,45
1621002900000,30-O S,0
1621002900000,31-TBM,4
1621002900000,32-OCP-IO,14
1621002900000,32a- Learninglab,0
1621002900000,33-Pulse,171
1621002900000,34-3ME,33
1621002900000,35-Drebbelweg,1
1621002900000,36-ESP-Lab,5
1621002900000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,32
1621002900000,36-EWI-HB,5
1621002900000,37-Sportcentrum,25
1621002900000,38-Cultureel Centrum,7
1621002900000,43-EGM,2
1621002900000,45-LSL,5
1621002900000,46-P E lab,24
1621002900000,50-TNW-RID,15
1621002900000,58-TNW-Zuid,86
1621002900000,60-LMS,0
1621002900000,61-Vliegtuighal,4
1621002900000,62-LR,6
1621002900000,63-Simona,1
1621002900000,64-HSL,0
1621002900000,66-Fellowship,0
1621002900000,Katalyse Labaratorium,2
1621002900000,Unknown,8
1621002900000,VLL-LAB(TNO),6
1621003200000,03-Science Center,36
1621003200000,05-TNW-BIO,1
1621003200000,08-BK-City,7
1621003200000,19-Studuitzendbureau,1
1621003200000,20-Aula,22
1621003200000,21-BTUD,244
1621003200000,22-TNW-TN,123
1621003200000,23-CITG,103
1621003200000,25-GreenVillage,20
1621003200000,26-Bouwcampus,17
1621003200000,28- WNI,3
1621003200000,30-IKC_ISD-FMVG,44
1621003200000,30-O S,0
1621003200000,31-TBM,7
1621003200000,32-OCP-IO,11
1621003200000,32a- Learninglab,0
1621003200000,33-Pulse,174
1621003200000,34-3ME,27
1621003200000,35-Drebbelweg,1
1621003200000,36-ESP-Lab,5
1621003200000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,31
1621003200000,36-EWI-HB,4
1621003200000,37-Sportcentrum,32
1621003200000,38-Cultureel Centrum,3
1621003200000,43-EGM,3
1621003200000,45-LSL,5
1621003200000,46-P E lab,23
1621003200000,50-TNW-RID,18
1621003200000,58-TNW-Zuid,87
1621003200000,60-LMS,3
1621003200000,61-Vliegtuighal,4
1621003200000,62-LR,4
1621003200000,63-Simona,1
1621003200000,64-HSL,0
1621003200000,66-Fellowship,0
1621003200000,Katalyse Labaratorium,2
1621003200000,Unknown,8
1621003200000,VLL-LAB(TNO),6
1621003500000,03-Science Center,38
1621003500000,05-TNW-BIO,1
1621003500000,08-BK-City,10
1621003500000,19-Studuitzendbureau,1
1621003500000,20-Aula,15
1621003500000,21-BTUD,248
1621003500000,22-TNW-TN,116
1621003500000,23-CITG,97
1621003500000,25-GreenVillage,20
1621003500000,26-Bouwcampus,13
1621003500000,28- WNI,4
1621003500000,30-IKC_ISD-FMVG,45
1621003500000,30-O S,0
1621003500000,31-TBM,5
1621003500000,32-OCP-IO,11
1621003500000,32a- Learninglab,0
1621003500000,33-Pulse,171
1621003500000,34-3ME,32
1621003500000,35-Drebbelweg,1
1621003500000,36-ESP-Lab,6
1621003500000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,30
1621003500000,36-EWI-HB,5
1621003500000,37-Sportcentrum,28
1621003500000,38-Cultureel Centrum,6
1621003500000,43-EGM,3
1621003500000,45-LSL,4
1621003500000,46-P E lab,23
1621003500000,50-TNW-RID,16
1621003500000,58-TNW-Zuid,85
1621003500000,60-LMS,1
1621003500000,61-Vliegtuighal,2
1621003500000,62-LR,4
1621003500000,63-Simona,0
1621003500000,64-HSL,0
1621003500000,66-Fellowship,0
1621003500000,Katalyse Labaratorium,2
1621003500000,Unknown,8
1621003500000,VLL-LAB(TNO),6
1621003800000,03-Science Center,34
1621003800000,05-TNW-BIO,1
1621003800000,08-BK-City,9
1621003800000,19-Studuitzendbureau,1
1621003800000,20-Aula,15
1621003800000,21-BTUD,239
1621003800000,22-TNW-TN,119
1621003800000,23-CITG,98
1621003800000,25-GreenVillage,20
1621003800000,26-Bouwcampus,15
1621003800000,28- WNI,3
1621003800000,30-IKC_ISD-FMVG,44
1621003800000,30-O S,0
1621003800000,31-TBM,7
1621003800000,32-OCP-IO,10
1621003800000,32a- Learninglab,0
1621003800000,33-Pulse,166
1621003800000,34-3ME,29
1621003800000,35-Drebbelweg,1
1621003800000,36-ESP-Lab,5
1621003800000,36-EWI LB_K t/m 3 & HB_K  t/m 2e ,32
1621003800000,36-EWI-HB,5
1621003800000,37-Sportcentrum,25
1621003800000,38-Cultureel Centrum,4
1621003800000,43-EGM,2
1621003800000,45-LSL,5
1621003800000,46-P E lab,22
1621003800000,50-TNW-RID,15
1621003800000,58-TNW-Zuid,89
1621003800000,60-LMS,1
1621003800000,61-Vliegtuighal,3
1621003800000,62-LR,4
1621003800000,63-Simona,0
1621003800000,64-HSL,0
1621003800000,66-Fellowship,0
1621003800000,Katalyse Labaratorium,2
1621003800000,Unknown,5
1621003800000,VLL-LAB(TNO),6
1621004100000,03-Science Center,36
1621004100000,05-TNW-BIO,1
1621004100000,08-BK-City,11
1621004100000,19-Studuitzendbureau,3
1621004100000,20-Aula,15
1621004100000,21-BTUD,235
1621004100000,22-TNW-TN,116
1621004100000,23-CITG,93
1621004100000,25-GreenVillage,19
